what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710185129
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710186910
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710187195
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710187227
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438710191836
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710191867
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710191867
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710402706
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710405534
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710405834
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710405896
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438710409225
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710409256
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710409256
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1438710426319
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1438710429569
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710435398
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710437007
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710437054
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710441132
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710441386
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710441432
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438710444198
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710444229
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710444229
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710452230
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710453714
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710453999
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710454092
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438710456624
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710456671
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710456671
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710475125
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710544885
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710556886
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710569793
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710569855
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710569855
started,bundle,org.eclipse.mylyn.context.ui,3.13.0.v20140702-2225,"org.eclipse.mylyn.context.ui",1438710569918
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710573215
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1438710577981
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710580731
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710582215
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710582278
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438710587606
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710587859
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438710587890
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438710590266
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438710590297
