what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.undo",1438948315879
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948321302
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948361108
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948368384
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948371645
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948371693
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948371706
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948423640
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948423645
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948432227
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948433774
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1438948436220
started,bundle,org.eclipse.mylyn.context.ui,3.13.0.v20140702-2225,"org.eclipse.mylyn.context.ui",1438948437431
started,bundle,org.eclipse.compare,3.5.501.v20140817-1445,"org.eclipse.compare",1438948437930
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948445081
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948448855
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.file.properties",1438948448859
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948450400
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948489409
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948493678
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948570737
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948576770
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948623083
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948634398
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948706641
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948708166
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438948711047
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948747235
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948765662
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438948768892
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.selectAll",1438948782904
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1438948784018
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948788163
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948788270
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438948788282
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438950380671
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438950383080
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951232159
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951546250
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951928993
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951936481
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951950392
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951984130
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438951986451
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959841141
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959842591
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959844102
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959844129
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959845480
closed,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1438959845573
closed,view,org.eclipse.mylyn.tasks.ui,3.13.0.v20140826-1734,"org.eclipse.mylyn.tasks.ui.views.tasks",1438959845633
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1438959845648
closed,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1438959845668
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1438959845678
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1438959845703
closed,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959845810
closed,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1438959846004
stopped,bundle,org.eclipse.m2e.logback.configuration,1.5.0.20140606-0033,"org.eclipse.m2e.logback.configuration",1438959846193
