what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439053269081
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439053270212
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439053278639
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439053298619
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439053312834
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054059619
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054079227
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054087079
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054094842
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054096140
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054143866
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054155070
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054157212
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054158896
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054181756
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054181967
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054182584
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054265381
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054269425
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054285081
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1439054286717
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054306990
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307472
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307502
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307534
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307565
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307593
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307625
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1439054307657
