what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.m2e.editor.xml,1.5.0.20140606-0033,"org.eclipse.m2e.editor.xml",1443901135411
stopped,bundle,org.eclipse.m2e.jdt,1.5.0.20140606-0033,"org.eclipse.m2e.jdt",1443901135412
stopped,bundle,org.eclipse.m2e.launching,1.5.0.20140606-0033,"org.eclipse.m2e.launching",1443901135412
stopped,bundle,org.eclipse.m2e.profiles.ui,1.5.0.20140606-0033,"org.eclipse.m2e.profiles.ui",1443901135413
stopped,bundle,org.eclipse.m2e.refactoring,1.5.0.20140606-0033,"org.eclipse.m2e.refactoring",1443901135414
stopped,bundle,org.eclipse.m2e.profiles.core,1.5.0.20140606-0033,"org.eclipse.m2e.profiles.core",1443901135415
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.1.9.v20140917-1240,"org.eclipse.recommenders.chain.rcp",1443901135416
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.1.9.v20140917-1240,"org.eclipse.recommenders.completion.rcp",1443901135417
stopped,bundle,org.eclipse.recommenders.rcp,2.1.9.v20140917-1240,"org.eclipse.recommenders.rcp",1443901135432
stopped,bundle,org.eclipse.recommenders.injection,2.1.9.v20140917-1240,"org.eclipse.recommenders.injection",1443901135439
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1443901135440
stopped,bundle,org.eclipse.m2e.core.ui,1.5.0.20140606-0033,"org.eclipse.m2e.core.ui",1443901135441
stopped,bundle,org.eclipse.m2e.core,1.5.0.20140606-0033,"org.eclipse.m2e.core",1443901135442
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.5.0.v20140702-2228,"org.eclipse.mylyn.hudson.ui",1443901135443
stopped,bundle,org.eclipse.mylyn.hudson.core,1.5.0.v20140702-2228,"org.eclipse.mylyn.hudson.core",1443901135444
stopped,bundle,org.eclipse.mylyn.git.ui,1.5.0.v20140702-2223,"org.eclipse.mylyn.git.ui",1443901135445
stopped,bundle,org.eclipse.mylyn.git.core,1.5.0.v20140702-2223,"org.eclipse.mylyn.git.core",1443901135446
stopped,bundle,org.eclipse.egit.mylyn.ui,3.4.1.201406201815-r,"org.eclipse.egit.mylyn.ui",1443901135447
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.13.0.v20140809-1218,"org.eclipse.mylyn.bugzilla.ui",1443901135447
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.13.0.v20140830-0030,"org.eclipse.mylyn.bugzilla.core",1443901135447
stopped,bundle,org.eclipse.mylyn.builds.ui,1.5.0.v20140830-1416,"org.eclipse.mylyn.builds.ui",1443901135447
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.13.0.v20140819-2236,"org.eclipse.mylyn.context.tasks.ui",1443901135448
stopped,bundle,org.eclipse.mylyn.help.ui,3.13.0.v20140704-0050,"org.eclipse.mylyn.help.ui",1443901135449
